customer_id,last_visit_date,country,device_type,traffic_source,sessions,pageviews,avg_session_duration_sec,bounce_rate,product_views,cart_additions,transactions,revenue_gbp,days_since_last_visit,email_clicks,support_visits,discount_usage_rate,returning_user,conversion_rate,cart_to_purchase_rate,pages_per_session,engagement_score,synthetic_ground_truth_segment,segment,segment_name
CUST-100903,2025-04-17,United Kingdom,Tablet,Organic Search,4,22,81.0,0.589,8,0,0,0.0,104,1,0,0.368,0,0.0,0.0,5.5,33.96,One-time Visitors,3,Engaged Non-Buyers
CUST-100904,2025-04-16,United Kingdom,Desktop,Direct,3,11,64.4,0.645,6,0,0,0.0,107,0,0,0.325,0,0.0,0.0,3.67,25.41,One-time Visitors,3,Engaged Non-Buyers
CUST-100905,2025-02-15,United Kingdom,Desktop,Paid Search,17,109,310.5,0.249,58,2,1,91.99,33,0,1,0.197,1,0.0588,0.5,6.41,72.17,Product Researchers,0,Product Researchers
CUST-100906,2025-04-22,Germany,Desktop,Referral,13,92,596.1,0.689,48,5,0,0.0,42,2,0,0.242,1,0.0,0.0,7.08,74.47,Engaged Non-Buyers,0,Product Researchers
CUST-100907,2025-01-25,United Kingdom,Mobile,Direct,17,102,414.2,0.03,56,4,0,0.0,71,1,0,0.779,1,0.0,0.0,6.0,80.95,Product Researchers,0,Product Researchers
CUST-100908,2025-06-04,United States,Mobile,Organic Search,13,93,210.4,0.309,52,4,2,127.81,6,0,0,0.844,0,0.1538,0.5,7.15,66.16,Deal Seekers,4,Engaged Non-Buyers
CUST-100909,2025-05-28,India,Mobile,Email,20,99,365.6,0.155,45,6,5,173.25,14,3,0,0.829,0,0.25,0.8333,4.95,68.71,Deal Seekers,4,Engaged Non-Buyers
CUST-100910,2025-03-16,United Kingdom,Mobile,Organic Search,3,14,98.8,0.935,6,0,0,0.0,62,0,0,0.262,1,0.0,0.0,4.67,22.99,One-time Visitors,3,Engaged Non-Buyers
CUST-100911,2025-01-17,United Kingdom,Desktop,Paid Search,14,94,535.9,0.266,52,1,1,45.8,34,0,3,0.438,0,0.0714,1.0,6.71,82.12,Product Researchers,4,Engaged Non-Buyers
CUST-100912,2025-03-27,United States,Mobile,Paid Search,2,9,72.2,0.867,3,1,1,44.08,98,0,0,0.202,0,0.5,1.0,4.5,21.93,One-time Visitors,3,Engaged Non-Buyers
CUST-100913,2025-04-11,Germany,Mobile,Paid Search,3,23,101.7,0.78,9,1,0,0.0,144,1,0,0.017,0,0.0,0.0,7.67,37.32,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-100914,2025-06-09,United Kingdom,Desktop,Direct,16,103,442.5,0.548,48,3,0,0.0,34,2,4,0.829,1,0.0,0.0,6.44,68.3,Deal Seekers,0,Product Researchers
CUST-100915,2025-02-06,United States,Mobile,Organic Search,20,114,450.3,0.228,49,1,1,91.71,14,2,0,0.297,0,0.05,1.0,5.7,74.7,Product Researchers,4,Engaged Non-Buyers
CUST-100916,2025-05-05,Germany,Mobile,Organic Search,3,19,127.2,0.861,6,0,1,28.58,69,2,0,0.198,0,0.3333,0.0,6.33,31.47,One-time Visitors,3,Engaged Non-Buyers
CUST-100917,2025-06-14,United Kingdom,Mobile,Direct,14,80,380.4,0.269,43,0,1,84.71,42,0,0,0.387,0,0.0714,0.0,5.71,68.38,Product Researchers,0,Product Researchers
CUST-100918,2025-03-27,Germany,Mobile,Paid Search,18,110,298.5,0.454,43,8,3,139.36,15,5,1,0.747,1,0.1667,0.375,6.11,60.91,Deal Seekers,4,Engaged Non-Buyers
CUST-100919,2025-02-18,France,Desktop,Paid Search,24,109,550.9,0.193,44,0,0,0.0,54,1,1,0.139,1,0.0,0.0,4.54,75.45,Engaged Non-Buyers,0,Product Researchers
CUST-100920,2025-04-18,United Kingdom,Mobile,Paid Social,13,90,320.0,0.316,58,3,0,0.0,14,4,1,0.277,1,0.0,0.0,6.92,72.58,Product Researchers,0,Product Researchers
CUST-100921,2025-05-03,Germany,Desktop,Organic Search,13,75,427.5,0.138,42,3,0,0.0,38,0,1,0.794,1,0.0,0.0,5.77,73.87,Deal Seekers,0,Product Researchers
CUST-100922,2025-05-17,India,Mobile,Paid Search,11,91,336.8,0.348,50,5,0,0.0,52,6,0,0.4,1,0.0,0.0,8.27,73.52,Product Researchers,0,Product Researchers
CUST-100923,2025-01-25,United Kingdom,Tablet,Organic Search,20,100,251.7,0.153,44,5,1,60.48,31,0,2,0.283,1,0.05,0.2,5.0,62.92,Deal Seekers,0,Product Researchers
CUST-100924,2025-03-29,Germany,Desktop,Email,22,102,424.3,0.387,44,10,2,171.44,8,2,1,0.457,0,0.0909,0.2,4.64,64.58,Deal Seekers,4,Engaged Non-Buyers
CUST-100925,2025-01-27,United Kingdom,Desktop,Referral,2,7,75.6,0.789,3,0,0,0.0,108,0,0,0.328,0,0.0,0.0,3.5,20.9,One-time Visitors,3,Engaged Non-Buyers
CUST-100926,2025-01-08,Australia,Desktop,Email,2,8,113.6,0.577,5,0,0,0.0,85,0,0,0.047,0,0.0,0.0,4.0,30.3,One-time Visitors,3,Engaged Non-Buyers
CUST-100927,2025-05-04,United States,Mobile,Paid Social,10,74,431.0,0.355,46,1,0,0.0,57,3,1,0.677,0,0.0,0.0,7.4,74.96,Product Researchers,0,Product Researchers
CUST-100928,2025-03-16,United Kingdom,Mobile,Organic Search,22,96,404.6,0.189,34,4,1,75.5,39,3,0,0.918,1,0.0455,0.25,4.36,64.59,Deal Seekers,4,Engaged Non-Buyers
CUST-100929,2025-02-15,United Kingdom,Mobile,Direct,12,71,344.8,0.245,50,2,0,0.0,15,1,1,0.215,1,0.0,0.0,5.92,69.99,Product Researchers,0,Product Researchers
CUST-100930,2025-05-21,United States,Mobile,Organic Search,14,92,434.1,0.315,52,4,0,0.0,12,4,0,0.551,1,0.0,0.0,6.57,75.36,Product Researchers,0,Product Researchers
CUST-100931,2025-04-01,United Kingdom,Desktop,Email,17,111,423.6,0.336,64,3,1,63.26,47,5,2,0.181,1,0.0588,0.3333,6.53,77.87,Product Researchers,0,Product Researchers
CUST-100932,2025-03-03,Germany,Desktop,Paid Search,25,109,401.8,0.309,39,6,2,117.95,13,2,0,0.779,1,0.08,0.3333,4.36,62.98,Deal Seekers,4,Engaged Non-Buyers
CUST-100933,2025-02-26,United States,Mobile,Paid Search,3,20,82.9,0.832,10,0,0,0.0,139,0,0,0.328,0,0.0,0.0,6.67,32.26,One-time Visitors,3,Engaged Non-Buyers
CUST-100934,2025-04-14,India,Mobile,Paid Search,16,80,350.3,0.299,30,7,4,209.02,31,3,0,0.577,1,0.25,0.5714,5.0,59.91,Deal Seekers,4,Engaged Non-Buyers
CUST-100935,2025-03-22,Germany,Mobile,Paid Social,27,138,481.9,0.336,56,8,5,767.98,9,2,0,0.163,1,0.1852,0.625,5.11,73.91,High Value Loyal,2,High Value Loyal Customers
CUST-100936,2025-04-03,France,Mobile,Referral,3,8,97.0,0.651,3,0,0,0.0,99,0,0,0.296,0,0.0,0.0,2.67,22.82,One-time Visitors,3,Engaged Non-Buyers
CUST-100937,2025-05-09,United Kingdom,Mobile,Paid Social,5,26,113.0,0.853,4,0,0,0.0,53,0,0,0.167,1,0.0,0.0,5.2,26.81,One-time Visitors,3,Engaged Non-Buyers
CUST-100938,2025-01-17,United Kingdom,Desktop,Email,17,95,251.6,0.319,46,4,1,47.6,14,2,1,0.709,1,0.0588,0.25,5.59,61.21,Deal Seekers,4,Engaged Non-Buyers
CUST-100939,2025-03-24,United Kingdom,Tablet,Paid Social,11,84,400.3,0.321,58,8,1,91.28,6,6,1,0.573,1,0.0909,0.125,7.64,78.71,Deal Seekers,0,Product Researchers
CUST-100940,2025-02-04,United States,Mobile,Paid Social,4,22,53.4,0.384,12,0,0,0.0,154,1,0,0.108,0,0.0,0.0,5.5,38.95,One-time Visitors,3,Engaged Non-Buyers
CUST-100941,2025-03-01,United Kingdom,Mobile,Paid Search,19,105,464.6,0.173,43,5,0,0.0,59,2,1,0.23,1,0.0,0.0,5.53,74.41,Engaged Non-Buyers,0,Product Researchers
CUST-100942,2025-04-09,United Kingdom,Desktop,Paid Search,22,84,407.4,0.043,32,4,0,0.0,27,3,0,0.438,1,0.0,0.0,3.82,66.06,Deal Seekers,0,Product Researchers
CUST-100943,2025-01-29,Australia,Mobile,Direct,23,119,316.9,0.219,41,2,0,0.0,50,0,1,0.49,1,0.0,0.0,5.17,64.15,Product Researchers,0,Product Researchers
CUST-100944,2025-05-18,Canada,Mobile,Paid Search,23,116,147.9,0.467,46,4,0,0.0,35,0,1,0.536,1,0.0,0.0,5.04,50.64,Deal Seekers,0,Product Researchers
CUST-100945,2025-02-22,United Kingdom,Mobile,Paid Social,5,19,67.9,0.484,2,0,0,0.0,78,0,0,0.34,0,0.0,0.0,3.8,28.78,One-time Visitors,3,Engaged Non-Buyers
CUST-100946,2025-01-06,India,Mobile,Paid Search,13,103,383.7,0.231,51,2,0,0.0,68,0,1,0.177,0,0.0,0.0,7.92,78.88,Product Researchers,0,Product Researchers
CUST-100947,2025-01-09,United Kingdom,Mobile,Paid Search,11,86,598.6,0.209,57,3,1,50.67,8,3,2,0.306,0,0.0909,0.3333,7.82,91.68,Product Researchers,0,Product Researchers
CUST-100948,2025-03-27,Australia,Mobile,Organic Search,8,34,101.7,0.725,5,0,0,0.0,133,0,0,0.326,0,0.0,0.0,4.25,26.77,One-time Visitors,3,Engaged Non-Buyers
CUST-100949,2025-01-08,France,Desktop,Direct,23,130,358.5,0.246,58,6,1,48.84,61,1,1,0.332,0,0.0435,0.1667,5.65,72.28,Product Researchers,0,Product Researchers
CUST-100950,2025-05-20,United States,Desktop,Paid Search,15,78,386.4,0.463,41,7,2,138.34,11,5,2,0.543,1,0.1333,0.2857,5.2,61.6,Deal Seekers,4,Engaged Non-Buyers
CUST-100951,2025-04-30,India,Mobile,Paid Search,14,98,359.0,0.101,62,2,0,0.0,70,1,1,0.362,0,0.0,0.0,7.0,81.38,Product Researchers,0,Product Researchers
CUST-100952,2025-06-23,United Kingdom,Mobile,Direct,15,85,526.5,0.274,45,4,0,0.0,14,4,1,0.214,1,0.0,0.0,5.67,76.03,Engaged Non-Buyers,0,Product Researchers
CUST-100953,2025-04-15,United Kingdom,Tablet,Direct,5,17,107.6,0.423,9,0,0,0.0,79,0,1,0.439,0,0.0,0.0,3.4,33.2,One-time Visitors,3,Engaged Non-Buyers
CUST-100954,2025-05-17,Germany,Desktop,Organic Search,17,107,526.1,0.047,56,1,1,66.19,69,3,2,0.406,1,0.0588,1.0,6.29,87.03,Product Researchers,4,Engaged Non-Buyers
CUST-100955,2025-02-07,United Kingdom,Tablet,Organic Search,6,23,108.1,0.92,5,0,0,0.0,153,0,1,0.056,0,0.0,0.0,3.83,20.94,One-time Visitors,3,Engaged Non-Buyers
CUST-100956,2025-02-02,United Kingdom,Tablet,Direct,33,150,407.7,0.245,61,7,2,225.34,3,4,1,0.158,1,0.0606,0.2857,4.55,72.23,High Value Loyal,0,Product Researchers
CUST-100957,2025-04-01,United Kingdom,Desktop,Direct,18,114,431.7,0.248,58,3,0,0.0,8,2,1,0.375,0,0.0,0.0,6.33,78.02,Product Researchers,0,Product Researchers
CUST-100958,2025-05-25,Germany,Mobile,Organic Search,18,91,423.2,0.318,42,4,0,0.0,10,0,1,0.313,1,0.0,0.0,5.06,66.94,Engaged Non-Buyers,0,Product Researchers
CUST-100959,2025-06-16,India,Mobile,Organic Search,18,94,256.1,0.33,36,8,1,66.3,7,1,2,0.762,1,0.0556,0.125,5.22,56.95,Deal Seekers,4,Engaged Non-Buyers
CUST-100960,2025-06-26,United Kingdom,Mobile,Paid Social,19,104,343.9,0.16,46,3,1,9.09,55,1,0,0.443,1,0.0526,0.3333,5.47,69.46,Engaged Non-Buyers,0,Product Researchers
CUST-100961,2025-06-08,United States,Desktop,Referral,20,99,438.3,0.332,40,7,0,0.0,9,2,0,0.623,1,0.0,0.0,4.95,66.4,Engaged Non-Buyers,0,Product Researchers
CUST-100962,2025-03-17,France,Desktop,Organic Search,2,16,44.3,0.63,9,0,0,0.0,81,0,0,0.203,0,0.0,0.0,8.0,39.23,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-100963,2025-05-30,United Kingdom,Mobile,Display,18,114,332.8,0.231,48,2,2,167.93,36,1,1,0.364,1,0.1111,1.0,6.33,70.41,Product Researchers,4,Engaged Non-Buyers
CUST-100964,2025-06-02,Netherlands,Mobile,Direct,29,159,719.3,0.036,69,14,5,486.5,9,0,1,0.176,1,0.1724,0.3571,5.48,91.24,High Value Loyal,2,High Value Loyal Customers
CUST-100965,2025-05-19,India,Mobile,Paid Search,20,91,321.3,0.231,44,8,1,39.78,40,1,2,0.849,1,0.05,0.125,4.55,63.05,Deal Seekers,4,Engaged Non-Buyers
CUST-100966,2025-04-21,United Kingdom,Tablet,Organic Search,2,11,74.4,0.7,3,1,0,0.0,109,0,0,0.067,0,0.0,0.0,5.5,29.34,One-time Visitors,3,Engaged Non-Buyers
CUST-100967,2025-03-29,United States,Desktop,Paid Search,19,118,407.5,0.457,55,2,1,51.31,38,2,2,0.691,1,0.0526,0.5,6.21,70.29,Product Researchers,4,Engaged Non-Buyers
CUST-100968,2025-02-21,Canada,Desktop,Paid Social,3,18,63.5,0.718,9,0,0,0.0,87,1,0,0.445,0,0.0,0.0,6.0,31.73,One-time Visitors,3,Engaged Non-Buyers
CUST-100969,2025-05-05,France,Mobile,Referral,17,93,352.3,0.401,44,6,3,98.25,42,0,0,0.538,1,0.1765,0.5,5.47,63.22,Deal Seekers,4,Engaged Non-Buyers
CUST-100970,2025-06-10,United Kingdom,Desktop,Display,21,109,437.7,0.317,53,3,1,64.31,22,1,0,0.403,0,0.0476,0.3333,5.19,71.48,Engaged Non-Buyers,0,Product Researchers
CUST-100971,2025-06-05,India,Mobile,Email,18,104,557.5,0.398,45,3,0,0.0,17,5,0,0.037,0,0.0,0.0,5.78,74.84,Engaged Non-Buyers,0,Product Researchers
CUST-100972,2025-03-30,Australia,Mobile,Organic Search,3,12,96.8,0.832,2,1,0,0.0,135,0,0,0.203,0,0.0,0.0,4.0,22.16,One-time Visitors,3,Engaged Non-Buyers
CUST-100973,2025-02-20,United States,Mobile,Referral,18,101,316.4,0.199,41,6,3,209.79,13,2,3,0.358,1,0.1667,0.5,5.61,65.99,Deal Seekers,4,Engaged Non-Buyers
CUST-100974,2025-02-22,Germany,Mobile,Email,19,121,299.8,0.535,57,7,2,115.0,9,3,0,0.802,1,0.1053,0.2857,6.37,64.05,Deal Seekers,4,Engaged Non-Buyers
CUST-100975,2025-02-22,United Kingdom,Desktop,Organic Search,26,135,596.9,0.197,63,10,8,468.5,9,2,0,0.296,1,0.3077,0.8,5.19,85.54,High Value Loyal,2,High Value Loyal Customers
CUST-100976,2025-06-27,United States,Desktop,Organic Search,32,147,532.5,0.052,57,18,6,548.72,2,0,2,0.276,1,0.1875,0.3333,4.59,82.22,High Value Loyal,2,High Value Loyal Customers
CUST-100977,2025-03-15,United Kingdom,Mobile,Paid Search,4,17,77.6,0.764,8,1,0,0.0,171,0,0,0.348,0,0.0,0.0,4.25,25.53,One-time Visitors,3,Engaged Non-Buyers
CUST-100978,2025-03-24,United Kingdom,Mobile,Direct,13,92,296.9,0.352,50,4,0,0.0,18,0,0,0.376,1,0.0,0.0,7.08,68.54,Product Researchers,0,Product Researchers
CUST-100979,2025-02-17,United States,Mobile,Paid Search,5,21,95.5,0.527,11,0,0,0.0,112,0,0,0.133,0,0.0,0.0,4.2,33.1,One-time Visitors,3,Engaged Non-Buyers
CUST-100980,2025-04-23,Australia,Mobile,Paid Social,16,77,482.2,0.486,29,3,2,155.03,9,1,0,0.917,1,0.125,0.6667,4.81,60.92,Deal Seekers,4,Engaged Non-Buyers
CUST-100981,2025-05-14,United States,Desktop,Organic Search,23,116,361.9,0.159,37,5,2,124.79,29,2,0,0.751,1,0.087,0.4,5.04,66.28,Deal Seekers,4,Engaged Non-Buyers
CUST-100982,2025-04-29,Germany,Desktop,Organic Search,14,96,324.2,0.112,47,2,0,0.0,35,2,3,0.219,1,0.0,0.0,6.86,74.3,Engaged Non-Buyers,0,Product Researchers
CUST-100983,2025-04-06,United States,Tablet,Email,19,101,426.1,0.2,42,3,0,0.0,10,4,0,0.506,1,0.0,0.0,5.32,70.84,Engaged Non-Buyers,0,Product Researchers
CUST-100984,2025-02-01,Canada,Desktop,Email,27,141,513.6,0.282,63,10,6,760.87,12,2,0,0.066,1,0.2222,0.6,5.22,79.35,High Value Loyal,2,High Value Loyal Customers
CUST-100985,2025-05-10,Germany,Mobile,Referral,2,13,100.3,0.762,4,0,0,0.0,76,0,1,0.12,0,0.0,0.0,6.5,32.51,One-time Visitors,3,Engaged Non-Buyers
CUST-100986,2025-05-23,United Kingdom,Desktop,Paid Search,17,97,489.7,0.394,45,1,1,95.56,53,1,4,0.464,0,0.0588,1.0,5.71,71.31,Product Researchers,4,Engaged Non-Buyers
CUST-100987,2025-01-05,Netherlands,Mobile,Organic Search,37,179,611.1,0.079,64,12,3,290.87,6,1,1,0.134,1,0.0811,0.25,4.84,87.84,High Value Loyal,2,High Value Loyal Customers
CUST-100988,2025-06-29,India,Desktop,Direct,4,20,93.4,0.845,5,0,0,0.0,46,0,0,0.327,0,0.0,0.0,5.0,25.7,One-time Visitors,3,Engaged Non-Buyers
CUST-100989,2025-03-26,United Kingdom,Mobile,Direct,20,83,351.3,0.39,39,5,3,150.36,12,2,4,0.979,0,0.15,0.6,4.15,57.79,Deal Seekers,4,Engaged Non-Buyers
CUST-100990,2025-04-12,Australia,Mobile,Direct,25,120,496.9,0.062,44,5,0,0.0,29,3,0,0.703,1,0.0,0.0,4.8,76.83,Deal Seekers,0,Product Researchers
CUST-100991,2025-04-20,United States,Mobile,Display,18,105,482.3,0.164,49,4,0,0.0,14,2,1,0.266,1,0.0,0.0,5.83,78.33,Engaged Non-Buyers,0,Product Researchers
CUST-100992,2025-01-07,United States,Mobile,Direct,3,10,62.9,0.683,5,0,0,0.0,174,1,0,0.509,0,0.0,0.0,3.33,23.01,One-time Visitors,3,Engaged Non-Buyers
CUST-100993,2025-01-06,United Kingdom,Mobile,Paid Search,36,190,370.8,0.288,58,14,4,433.85,6,3,1,0.284,1,0.1111,0.2857,5.28,70.68,High Value Loyal,2,High Value Loyal Customers
CUST-100994,2025-05-15,United Kingdom,Desktop,Organic Search,4,16,37.3,0.572,7,0,0,0.0,105,0,0,0.187,1,0.0,0.0,4.0,27.21,One-time Visitors,3,Engaged Non-Buyers
CUST-100995,2025-01-27,United Kingdom,Mobile,Organic Search,30,142,516.5,0.157,61,14,6,480.61,10,1,3,0.625,1,0.2,0.4286,4.73,80.46,High Value Loyal,2,High Value Loyal Customers
CUST-100996,2025-03-27,United States,Desktop,Organic Search,21,103,445.7,0.056,37,5,0,0.0,14,7,0,0.215,1,0.0,0.0,4.9,72.6,Engaged Non-Buyers,0,Product Researchers
CUST-100997,2025-03-04,France,Desktop,Organic Search,2,11,115.9,0.781,6,0,0,0.0,85,0,0,0.094,0,0.0,0.0,5.5,30.3,One-time Visitors,3,Engaged Non-Buyers
CUST-100998,2025-06-24,United Kingdom,Mobile,Organic Search,2,14,95.6,0.9,8,1,0,0.0,45,1,0,0.593,0,0.0,0.0,7.0,31.63,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-100999,2025-01-08,United States,Mobile,Direct,28,147,453.0,0.028,63,9,1,85.6,1,1,4,0.372,1,0.0357,0.1111,5.25,82.74,High Value Loyal,0,Product Researchers
CUST-101000,2025-04-15,United States,Mobile,Paid Search,25,137,530.1,0.11,66,9,13,890.81,2,0,0,0.118,1,0.52,1.0,5.48,85.89,High Value Loyal,2,High Value Loyal Customers
CUST-101001,2025-05-13,United Kingdom,Mobile,Organic Search,12,96,447.7,0.215,58,2,1,95.93,21,3,1,0.182,0,0.0833,0.5,8.0,84.85,Product Researchers,0,Product Researchers
CUST-101002,2025-06-22,United Kingdom,Mobile,Paid Search,13,105,328.8,0.319,61,0,1,76.95,59,0,0,0.631,0,0.0769,0.0,8.08,77.22,Product Researchers,0,Product Researchers
CUST-101003,2025-06-23,United States,Mobile,Organic Search,2,18,83.7,0.776,9,0,0,0.0,77,1,0,0.253,1,0.0,0.0,9.0,37.56,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-101004,2025-05-06,United Kingdom,Mobile,Display,17,103,436.0,0.126,47,5,0,0.0,21,2,0,0.816,1,0.0,0.0,6.06,77.05,Deal Seekers,0,Product Researchers
CUST-101005,2025-01-20,India,Mobile,Direct,18,124,578.0,0.25,62,1,1,86.99,37,1,0,0.698,0,0.0556,1.0,6.89,88.26,Product Researchers,4,Engaged Non-Buyers
CUST-101006,2025-02-14,Australia,Mobile,Organic Search,27,151,627.1,0.009,61,11,5,628.08,8,3,0,0.225,1,0.1852,0.4545,5.59,91.03,High Value Loyal,2,High Value Loyal Customers
CUST-101007,2025-02-13,India,Mobile,Direct,16,92,389.1,0.578,40,4,2,126.27,50,2,1,0.56,1,0.125,0.5,5.75,60.27,Product Researchers,4,Engaged Non-Buyers
CUST-101008,2025-05-23,United States,Mobile,Organic Search,19,98,493.3,0.134,38,3,0,0.0,14,2,1,0.371,1,0.0,0.0,5.16,74.12,Engaged Non-Buyers,0,Product Researchers
CUST-101009,2025-02-09,United Kingdom,Desktop,Display,24,119,430.7,0.164,42,7,1,64.5,8,1,1,0.626,1,0.0417,0.1429,4.96,70.84,Deal Seekers,4,Engaged Non-Buyers
CUST-101010,2025-05-09,Canada,Mobile,Referral,5,21,64.2,0.858,6,0,0,0.0,78,1,0,0.333,0,0.0,0.0,4.2,21.73,One-time Visitors,3,Engaged Non-Buyers
CUST-101011,2025-02-09,United Kingdom,Mobile,Direct,15,58,408.6,0.17,29,4,1,50.5,37,2,1,0.575,0,0.0667,0.25,3.87,62.18,Deal Seekers,4,Engaged Non-Buyers
CUST-101012,2025-04-08,United States,Mobile,Paid Search,18,104,425.1,0.113,49,5,0,0.0,57,4,1,0.504,0,0.0,0.0,5.78,76.56,Engaged Non-Buyers,0,Product Researchers
CUST-101013,2025-01-04,India,Mobile,Direct,20,101,385.1,0.368,52,2,0,0.0,44,1,0,0.206,0,0.0,0.0,5.05,66.85,Product Researchers,0,Product Researchers
CUST-101014,2025-03-07,India,Mobile,Organic Search,32,171,683.3,0.059,65,10,2,245.18,7,0,0,0.298,1,0.0625,0.2,5.34,90.23,High Value Loyal,2,High Value Loyal Customers
CUST-101015,2025-02-22,United Kingdom,Mobile,Paid Search,2,11,40.1,0.658,6,0,0,0.0,142,0,0,0.187,0,0.0,0.0,5.5,29.6,One-time Visitors,3,Engaged Non-Buyers
CUST-101016,2025-06-02,India,Mobile,Organic Search,15,101,591.1,0.321,47,2,0,0.0,18,3,1,0.3,1,0.0,0.0,6.73,82.04,Engaged Non-Buyers,0,Product Researchers
CUST-101017,2025-06-01,Australia,Desktop,Referral,24,162,583.4,0.114,66,11,5,766.18,2,1,3,0.198,1,0.2083,0.4545,6.75,92.41,High Value Loyal,2,High Value Loyal Customers
CUST-101018,2025-03-18,United Kingdom,Mobile,Email,26,148,773.8,0.166,64,15,5,275.49,10,2,2,0.658,1,0.1923,0.3333,5.69,88.34,High Value Loyal,2,High Value Loyal Customers
CUST-101019,2025-06-04,Germany,Desktop,Email,14,83,323.1,0.283,46,9,2,136.1,44,3,0,0.624,1,0.1429,0.2222,5.93,66.76,Deal Seekers,4,Engaged Non-Buyers
CUST-101020,2025-06-27,United Kingdom,Mobile,Organic Search,15,109,550.2,0.437,57,4,0,0.0,15,0,0,0.18,0,0.0,0.0,7.27,81.83,Product Researchers,0,Product Researchers
CUST-101021,2025-05-07,Canada,Mobile,Organic Search,16,77,402.3,0.184,46,2,0,0.0,16,3,1,0.542,1,0.0,0.0,4.81,69.71,Engaged Non-Buyers,0,Product Researchers
CUST-101022,2025-03-30,United States,Mobile,Organic Search,16,95,377.3,0.228,41,5,0,0.0,24,2,0,0.166,1,0.0,0.0,5.94,69.33,Engaged Non-Buyers,0,Product Researchers
CUST-101023,2025-03-01,United States,Desktop,Organic Search,20,101,439.5,0.354,35,3,3,112.88,6,1,1,0.813,0,0.15,1.0,5.05,64.69,Deal Seekers,4,Engaged Non-Buyers
CUST-101024,2025-06-20,India,Mobile,Paid Search,34,180,384.9,0.33,71,12,6,616.44,4,1,0,0.275,1,0.1765,0.5,5.29,72.53,High Value Loyal,2,High Value Loyal Customers
CUST-101025,2025-05-26,United Kingdom,Mobile,Paid Search,3,17,95.1,0.544,5,0,1,45.52,105,0,0,0.393,0,0.3333,0.0,5.67,35.39,One-time Visitors,3,Engaged Non-Buyers
CUST-101026,2025-01-13,Australia,Mobile,Referral,11,75,354.8,0.611,57,2,1,63.6,58,1,1,0.158,1,0.0909,0.5,6.82,66.31,Product Researchers,0,Product Researchers
CUST-101027,2025-04-25,Netherlands,Tablet,Direct,17,107,318.7,0.321,51,11,3,174.64,6,3,1,0.844,1,0.1765,0.2727,6.29,68.26,Deal Seekers,4,Engaged Non-Buyers
CUST-101028,2025-05-13,United Kingdom,Mobile,Email,1,14,103.0,0.813,10,0,0,0.0,160,0,0,0.193,0,0.0,0.0,14.0,37.91,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-101029,2025-04-21,United Kingdom,Mobile,Email,14,90,566.9,0.085,47,3,1,55.4,64,1,0,0.154,1,0.0714,0.3333,6.43,85.76,Engaged Non-Buyers,0,Product Researchers
CUST-101030,2025-01-23,United Kingdom,Desktop,Email,27,152,704.9,0.207,66,14,4,413.21,7,3,0,0.163,1,0.1481,0.2857,5.63,87.41,High Value Loyal,2,High Value Loyal Customers
CUST-101031,2025-02-23,France,Desktop,Organic Search,14,75,399.3,0.42,45,8,3,108.26,33,1,0,0.774,0,0.2143,0.375,5.36,65.05,Deal Seekers,4,Engaged Non-Buyers
CUST-101032,2025-05-01,United Kingdom,Desktop,Organic Search,20,96,505.9,0.188,40,2,1,72.74,59,2,0,0.313,0,0.05,0.5,4.8,72.91,Engaged Non-Buyers,0,Product Researchers
CUST-101033,2025-01-01,France,Mobile,Email,27,145,490.3,0.217,64,10,5,446.18,2,2,0,0.283,1,0.1852,0.5,5.37,80.56,High Value Loyal,2,High Value Loyal Customers
CUST-101034,2025-06-07,United Kingdom,Desktop,Paid Search,22,120,531.6,0.35,60,11,5,629.35,14,1,1,0.217,1,0.2273,0.4545,5.45,78.34,High Value Loyal,2,High Value Loyal Customers
CUST-101035,2025-02-01,Canada,Desktop,Paid Social,18,92,321.9,0.451,42,9,1,78.87,26,1,1,0.859,1,0.0556,0.1111,5.11,58.7,Deal Seekers,4,Engaged Non-Buyers
CUST-101036,2025-06-10,United Kingdom,Mobile,Display,5,27,85.4,0.607,10,0,0,0.0,152,0,0,0.161,0,0.0,0.0,5.4,34.04,One-time Visitors,3,Engaged Non-Buyers
CUST-101037,2025-04-02,Netherlands,Tablet,Direct,25,141,361.5,0.202,67,9,5,428.29,5,4,0,0.129,1,0.2,0.5556,5.64,75.65,High Value Loyal,2,High Value Loyal Customers
CUST-101038,2025-01-23,United States,Tablet,Paid Social,30,150,463.2,0.056,66,14,4,359.97,13,1,0,0.538,1,0.1333,0.2857,5.0,82.39,High Value Loyal,2,High Value Loyal Customers
CUST-101039,2025-03-05,United States,Mobile,Direct,2,15,21.0,0.567,7,0,0,0.0,150,0,0,0.036,0,0.0,0.0,7.5,37.47,One-time Visitors,1,Low Engagement / At-Risk Visitors
CUST-101040,2025-05-15,Germany,Mobile,Paid Social,3,15,84.5,0.724,4,1,0,0.0,69,0,0,0.315,0,0.0,0.0,5.0,27.99,One-time Visitors,3,Engaged Non-Buyers
